,proto,rate,sttl,sload,dload,smean,dmean,ct_flw_http_mthd,is_sm_ips_ports,attack_cat
74705,120,111111.1072,254,9428.090369,0,100,0,0,0,0
74707,78,0.56182,254,22.03208249,0,108,0,0,0,1
74740,120,111111.1072,254,9428.090369,0,100,0,0,0,0
74761,120,142857.1409,254,10690.44957,0,100,0,0,0,1
74821,33,333333.3215,254,16329.93129,0,100,0,0,0,0
74864,119,125000.0003,254,13038.40481,0,170,0,0,0,8
74876,58,111111.1072,254,9428.090369,0,100,0,0,0,1
74888,113,38.087113,254,103.3668471,4550.140625,58,45,0,0,8
74891,65,125000.0003,254,10000,0,100,0,0,0,1
74910,120,111111.1072,254,9428.090369,0,100,0,0,0,0
74914,120,111111.1072,254,9428.090369,0,100,0,0,0,1
74915,66,111111.1072,254,9428.090369,0,100,0,0,0,0
74920,78,1.425787,254,35.09814991,0,108,0,0,0,1
74924,120,100000.0025,254,8944.27191,0,100,0,0,0,0
74927,89,200000.0051,254,12649.11064,0,100,0,0,0,1
74955,68,125000.0003,254,10000,0,100,0,0,0,1
74957,113,21.132475,254,76.18652584,2524.626465,57,45,0,0,8
74977,113,20.728067,254,75.21664024,3023.859131,64,44,0,0,8
74988,100,1000000.003,254,28284.27125,0,100,0,0,0,1
75017,120,250000.0006,254,14142.13562,0,100,0,0,0,1
75073,120,111111.1072,254,9428.090369,0,100,0,0,0,1
75082,115,111111.1072,254,9428.090369,0,100,0,0,0,0
75088,120,166666.6608,254,11547.00515,0,100,0,0,0,0
75110,111,0,0,0,0,60,0,0,0,1
75159,80,4.889268,254,48.44428632,0,60,0,0,0,1
75166,120,111111.1072,254,9428.090369,0,100,0,0,0,0
75175,120,111111.1072,254,9428.090369,0,100,0,0,0,0
75185,119,40000.00101,254,4995.998399,0,78,0,0,0,8
75190,90,100000.0025,254,8944.27191,0,100,0,0,0,1
75196,120,250000.0006,254,14142.13562,0,100,0,0,0,1
75200,120,333333.3215,254,16329.93129,0,100,0,0,0,0
75202,9,111111.1072,254,9428.090369,0,100,0,0,0,0
75214,120,111111.1072,254,9428.090369,0,100,0,0,0,1
75234,120,111111.1072,254,9428.090369,0,100,0,0,0,0
75271,120,111111.1072,254,9428.090369,0,100,0,0,0,1
75297,55,111111.1072,254,9428.090369,0,100,0,0,0,0
75350,120,111111.1072,254,9428.090369,0,100,0,0,0,1
75367,120,125000.0003,254,10000,0,100,0,0,0,1
75390,113,27.19002,254,121.3810785,3248.301025,113,45,0,0,8
75402,120,111111.1072,254,9428.090369,0,100,0,0,0,0
75406,3,111111.1072,254,9428.090369,0,100,0,0,0,0
75457,120,250000.0006,254,14142.13562,0,100,0,0,0,0
75516,120,333333.3215,254,16329.93129,0,100,0,0,0,1
75528,120,333333.3215,254,16329.93129,0,100,0,0,0,0
75544,120,200000.0051,254,12649.11064,0,100,0,0,0,1
75554,120,125000.0003,254,10000,0,100,0,0,0,1
75582,120,111111.1072,254,9428.090369,0,100,0,0,0,0
75639,113,50.160714,62,150.067166,22809.08008,108,129,1,0,1
75655,113,67.991135,254,153.7620994,8122.674316,72,45,0,0,8
75659,113,79.455465,254,208.7169884,9492.279297,114,45,0,0,8
75732,94,111111.1072,254,9428.090369,0,100,0,0,0,1
75759,113,61.824057,254,166.3255996,7385.914062,93,45,0,0,9
75771,119,333333.3215,254,16083.11711,0,97,0,0,0,8
75779,47,333333.3215,254,16329.93129,0,100,0,0,0,0
75796,119,83333.33039,254,16391.05415,0,403,0,0,0,8
75801,113,16.904289,254,83.85811876,2466.037354,98,44,0,0,8
75835,119,111111.1072,254,7999.99975,0,72,0,0,0,8
75901,107,111111.1072,254,9428.090369,0,100,0,0,0,1
75902,113,5.208238,254,34.90150237,759.789978,55,44,0,0,8
75945,85,200000.0051,254,12649.11064,0,100,0,0,0,0
75982,113,20.907817,254,83.14756801,2497.787354,69,45,0,0,8
75986,113,20.621582,254,72.32291142,3008.324951,60,44,0,0,8
75990,49,111111.1072,254,9428.090369,0,100,0,0,0,1
75993,81,250000.0006,254,14142.13562,0,100,0,0,0,0
75997,78,0.634553,254,18.02474377,0,64,0,0,0,1
76000,113,17.824098,254,62.65377372,2600.221191,52,44,0,0,8
76026,113,29.558199,254,143.6906739,136767.8125,255,898,2,0,1
76029,120,1000000.003,254,28284.27125,0,100,0,0,0,1
76036,120,333333.3215,254,16329.93129,0,100,0,0,0,1
76064,120,30303.03007,254,4923.659615,0,100,0,0,0,0
76076,120,333333.3215,254,16329.93129,0,100,0,0,0,1
76097,120,333333.3215,254,16329.93129,0,100,0,0,0,1
76122,36,125000.0003,254,10000,0,100,0,0,0,1
76139,119,111111.1072,254,9706.812865,0,106,0,0,0,8
76144,119,250000.0006,254,27276.36339,0,372,0,0,0,8
76179,120,1000000.003,254,28284.27125,0,100,0,0,0,0
76200,113,33.030116,254,121.0642948,3945.997803,92,45,0,0,8
76213,120,111111.1072,254,9428.090369,0,100,0,0,0,0
76228,120,250000.0006,254,14142.13562,0,100,0,0,0,0
76239,120,100000.0025,254,8944.27191,0,100,0,0,0,1
76261,119,100000.0025,254,19431.93248,0,472,0,0,0,8
76301,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76322,120,166666.6608,254,11547.00515,0,100,0,0,0,1
76323,113,21.584008,254,80.43287125,2578.569336,62,45,0,0,8
76326,97,200000.0051,254,7899.367063,0,39,0,0,0,1
76337,113,30.7423,254,94.40153808,4484.759277,68,44,0,0,8
76361,45,52631.58129,254,6155.870369,0,90,0,0,0,0
76370,120,166666.6608,254,11547.00515,0,100,0,0,0,0
76434,113,88.167354,254,156.2201159,10533.05957,58,45,0,0,8
76446,8,125000.0003,254,9486.832981,0,90,0,0,0,0
76480,129,333333.3215,254,15491.93287,0,90,0,0,0,1
76482,120,111111.1072,254,9428.090369,0,100,0,0,0,0
76484,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76492,19,333333.3215,254,16329.93129,0,100,0,0,0,0
76501,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76574,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76612,131,166666.6608,254,11547.00515,0,100,0,0,0,0
76618,39,111111.1072,254,9428.090369,0,100,0,0,0,0
76620,115,111111.1072,254,9428.090369,0,100,0,0,0,1
76621,119,111111.1072,254,12649.11064,0,180,0,0,0,8
76652,120,200000.0051,254,12649.11064,0,100,0,0,0,0
76657,32,100000.0025,254,8944.27191,0,100,0,0,0,0
76660,40,333333.3215,254,16329.93129,0,100,0,0,0,1
76667,90,100000.0025,254,8944.27191,0,100,0,0,0,0
76670,120,200000.0051,254,12649.11064,0,100,0,0,0,1
76680,120,250000.0006,254,14142.13562,0,100,0,0,0,0
76693,120,333333.3215,254,16329.93129,0,100,0,0,0,0
76705,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76706,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76737,54,250000.0006,254,14142.13562,0,100,0,0,0,1
76739,120,250000.0006,254,14142.13562,0,100,0,0,0,0
76744,3,250000.0006,254,14142.13562,0,100,0,0,0,0
76750,120,333333.3215,254,16329.93129,0,100,0,0,0,1
76755,12,111111.1072,254,9428.090369,0,100,0,0,0,1
76771,120,111111.1072,254,9428.090369,0,100,0,0,0,0
76785,120,125000.0003,254,10000,0,100,0,0,0,0
76787,94,111111.1072,254,9428.090369,0,100,0,0,0,0
76804,120,333333.3215,254,16329.93129,0,100,0,0,0,0
76809,123,250000.0006,254,14142.13562,0,100,0,0,0,1
76819,120,111111.1072,254,9428.090369,0,100,0,0,0,1
76824,128,333333.3215,254,16329.93129,0,100,0,0,0,1
76864,120,111111.1072,254,9428.090369,0,100,0,0,0,0
76870,120,250000.0006,254,14142.13562,0,100,0,0,0,0
76902,119,111111.1072,254,10154.36379,0,116,0,0,0,8
76912,120,333333.3215,254,16329.93129,0,100,0,0,0,0
76919,120,125000.0003,254,10000,0,100,0,0,0,1
76986,113,27.788481,254,131.5125499,3319.797363,130,45,1,0,9
77003,120,166666.6608,254,11547.00515,0,100,0,0,0,0
77080,120,333333.3215,254,16329.93129,0,100,0,0,0,0
77116,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77122,120,200000.0051,254,12649.11064,0,100,0,0,0,0
77131,120,200000.0051,254,12649.11064,0,100,0,0,0,0
77143,120,166666.6608,254,11547.00515,0,100,0,0,0,0
77156,78,36.72122,254,123.596227,0,52,0,0,0,1
77176,64,250000.0006,254,14142.13562,0,100,0,0,0,0
77184,113,74.766354,254,137.1903189,8932.086914,52,45,0,0,8
77196,120,111111.1072,254,9428.090369,0,100,0,0,0,0
77246,2,250000.0006,254,14142.13562,0,100,0,0,0,1
77266,119,90909.0902,254,13293.8807,0,243,0,0,0,8
77286,113,36.328498,254,104.9975632,4340.044434,63,45,0,0,8
77330,120,125000.0003,254,10000,0,100,0,0,0,1
77346,83,111111.1072,254,9428.090369,0,100,0,0,0,0
77347,120,142857.1409,254,10690.44957,0,100,0,0,0,0
77362,113,27.580781,254,83.76485409,3294.983887,53,45,0,0,8
77376,5,142857.1409,254,10690.44957,0,100,0,0,0,1
77402,120,111111.1072,254,9428.090369,0,100,0,0,0,0
77411,113,20.965602,254,81.54627772,3058.51123,75,44,0,0,8
77419,88,250000.0006,254,14142.13562,0,100,0,0,0,1
77427,46,333333.3215,254,16329.93129,0,100,0,0,0,0
77430,119,250000.0006,254,15033.29638,0,113,0,0,0,8
77437,104,333333.3215,254,16329.93129,0,100,0,0,0,1
77450,113,12.096667,254,83.27918325,1445.148438,119,45,0,0,8
77457,57,142857.1409,254,10690.44957,0,100,0,0,0,0
77458,125,333333.3215,254,16329.93129,0,100,0,0,0,1
77471,79,200000.0051,254,12649.11064,0,100,0,0,0,0
77484,21,111111.1072,254,9428.090369,0,100,0,0,0,0
77488,113,29.558199,254,143.6906739,136767.8125,255,898,2,0,1
77498,109,111111.1072,254,9428.090369,0,100,0,0,0,0
77509,103,200000.0051,254,12649.11064,0,100,0,0,0,1
77521,17,125000.0003,254,10000,0,100,0,0,0,0
77569,90,1000000.003,254,28284.27125,0,100,0,0,0,1
77587,120,30303.03007,254,4923.659615,0,100,0,0,0,1
77593,120,166666.6608,254,11547.00515,0,100,0,0,0,1
77642,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77651,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77670,120,100000.0025,254,8944.27191,0,100,0,0,0,0
77687,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77696,113,17.009137,254,122.4551137,2032.024902,184,45,0,0,8
77723,120,111111.1072,254,9428.090369,0,100,0,0,0,0
77730,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77744,120,166666.6608,254,11547.00515,0,100,0,0,0,1
77748,120,200000.0051,254,12649.11064,0,100,0,0,0,0
77783,113,10.480628,254,42.22681762,2163.20166,46,55,0,0,1
77787,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77805,113,27.638102,254,96.97590007,3301.832031,71,45,0,0,8
77818,120,111111.1072,254,9428.090369,0,100,0,0,0,1
77840,119,111111.1072,254,15202.33877,0,260,0,0,0,8
77848,119,100000.0025,254,8671.793355,0,94,0,0,0,8
77862,120,200000.0051,254,12649.11064,0,100,0,0,0,1
77863,52,111111.1072,254,6182.412151,0,43,0,0,0,1
77869,78,1.062069,254,62.40143986,0,458,0,0,0,0
77886,120,200000.0051,254,12649.11064,0,100,0,0,0,0
77888,120,125000.0003,254,10000,0,100,0,0,0,0
77893,120,1000000.003,254,28284.27125,0,100,0,0,0,1
77898,120,333333.3215,254,16329.93129,0,100,0,0,0,1
77904,113,30.0814,254,92.21176058,3593.724609,59,45,0,0,8
77961,119,142857.1409,254,19856.62852,0,345,0,0,0,8
77965,119,111111.1072,254,10413.66602,0,122,0,0,0,8
78025,113,23.12014,254,79.53408332,2762.086182,57,45,0,0,8
78046,119,47619.048,254,10104.21892,0,268,0,0,0,8
78053,119,200000.0051,254,11523.88823,0,83,0,0,0,8
78077,78,1.062069,254,62.40143986,0,458,0,0,0,1
78105,120,111111.1072,254,9428.090369,0,100,0,0,0,0
78125,120,333333.3215,254,16329.93129,0,100,0,0,0,1
78148,120,166666.6608,254,11547.00515,0,100,0,0,0,1
78160,120,333333.3215,254,16329.93129,0,100,0,0,0,1
78172,120,200000.0051,254,12649.11064,0,100,0,0,0,1
78191,120,500000.0013,254,20000,0,100,0,0,0,0
78212,120,111111.1072,254,9428.090369,0,100,0,0,0,1
78233,120,125000.0003,254,10000,0,100,0,0,0,0
78245,120,200000.0051,254,12649.11064,0,100,0,0,0,1
78247,119,83333.33039,254,10801.23437,0,175,0,0,0,8
78269,36,125000.0003,254,10000,0,100,0,0,0,0
78310,97,333333.3215,254,14236.10396,0,76,0,0,0,1
78327,113,37.250978,254,105.8541154,4450.25,63,45,0,0,8
78368,78,9.613815,254,70.1589156,0,64,0,0,0,1
78422,119,34482.75776,254,7574.913069,0,208,0,0,0,8
78436,113,17.546603,254,95.03677845,5093.52832,132,75,0,0,0
78439,119,50000.00126,254,6066.300355,0,92,0,0,0,8
78473,113,19.484012,254,57.57499356,3408.403076,46,47,0,0,1
78518,113,13.555821,254,53.29415854,2277.37793,50,49,0,0,1
78554,113,25.600057,254,71.55425717,5951.260254,47,71,0,0,1
78577,119,142857.1409,254,12047.52456,0,127,0,0,0,8
78581,113,45.513852,254,113.5320327,5437.388184,59,45,0,0,8
78601,113,21.133846,254,94.60168863,2524.790039,88,45,0,0,8
78618,119,333333.3215,254,21166.01049,0,168,0,0,0,8
78631,119,111111.1072,254,18950.22702,0,404,0,0,0,9
78668,113,27.754084,254,98.39016223,3315.687988,73,45,0,0,8
78671,78,13.075464,254,81.82076269,0,64,0,0,0,1
78707,97,57.024246,254,191.5150023,20072.53516,134,220,0,0,1
78710,113,10.459324,254,50.78529551,1525.830811,58,44,0,0,8
78715,78,0.803747,254,53.19011175,0,440,0,0,0,1
78723,78,13.075464,254,81.82076269,0,64,0,0,0,0
78834,113,18.619824,62,56.28368132,4925.563965,46,71,0,0,1
78887,113,35.91125,254,83.03589562,5964.6875,46,48,0,0,1
78890,113,39.270765,254,98.21786012,5728.911621,58,44,0,0,8
78906,113,41.227931,254,141.5318951,4925.363281,101,45,0,0,8
78920,113,38.896985,254,156.6569638,4646.893066,131,45,2,0,9
79005,78,0.934525,254,19.71705604,0,52,0,0,0,1
79031,119,111111.1072,254,10327.95546,0,120,0,0,0,8
79050,113,22.61324,254,78.2232476,3298.872559,64,44,0,0,8
79066,113,23.60647,254,77.98093905,2820.186279,54,45,0,0,8
79116,119,250000.0006,254,24372.11521,0,297,0,0,0,8
79137,119,111111.1072,254,12147.24463,0,166,0,0,0,8
79143,119,100000.0025,254,15874.50787,0,315,0,0,0,8
79172,119,111111.1072,254,11469.76687,0,148,0,0,0,8
79214,113,39.167076,254,107.7584602,5713.785156,70,44,0,0,8
79267,113,15.522953,254,98.50320228,1854.475464,130,45,1,0,9
79298,113,33.825303,254,121.4777862,4040.996094,91,45,0,0,8
79341,113,38.896985,254,156.6569638,4646.893066,131,45,2,0,9
79376,113,34.731657,254,119.7245129,5066.73584,97,44,0,0,1
79383,113,34.80335,254,91.29207078,4157.840332,50,45,0,0,8
79402,119,111111.1072,254,8110.349931,0,74,0,0,0,8
79524,113,22.305759,254,66.79185471,5185.432617,47,71,0,0,1
79550,119,100000.0025,254,16780.94157,0,352,0,0,0,8
79562,113,60.185372,254,164.4972454,7190.145508,94,45,1,0,1
79579,113,18.930831,254,61.53183127,4400.861328,47,71,0,0,1
79595,113,40.262078,254,158.1650147,4809.976074,129,45,1,0,9
79603,119,100000.0025,254,7536.577473,0,71,0,0,0,8
79683,113,19.322354,62,82.85601156,8674.600586,84,136,5,0,0
79687,113,30.81944,254,73.47290702,6189.841309,46,53,0,0,1
79705,78,1.694226,254,29.45239763,0,64,0,0,0,1
79711,113,68.6143,62,88.70046758,55501.34375,43,182,4,0,0
79772,113,19.322354,62,82.85601156,8674.600586,84,136,5,0,0
79773,113,19.322354,62,82.85601156,8674.600586,84,136,5,0,0
79778,113,29.435292,62,101.6539156,13283.97363,83,137,3,0,0
79779,113,30.270375,254,125.2039079,3616.300781,108,45,0,0,8
79781,119,100000.0025,254,16613.24773,0,345,0,0,0,8
79790,113,0.906623,62,17.95103237,471.858185,82,152,5.477225575,0,0
79827,113,45.310514,254,120.6138272,5413.096191,67,45,0,0,8
79842,113,51.159825,62,134.6426187,27229.06445,84,162,3,0,0
79848,97,11.732797,254,291.7505623,544.608093,994,69,0,0,1
79849,113,19.322354,62,82.85601156,8674.600586,84,136,5,0,0
79874,113,47.347737,254,135.2129397,5656.476074,80,45,0,0,8
79886,113,33.453042,62,107.274632,14656.36816,81,133,3,0,0
79887,113,33.453042,62,107.274632,14656.36816,81,133,3,0,0
79889,113,31.948039,62,105.9748828,14417.96191,83,137,1,0,0
79894,113,39.310753,254,81.78061712,10461.90137,46,71,0,0,1
79898,113,24.24694,62,92.9904544,10290.91211,77,144,1,0,0
79938,113,28.843626,62,100.8292134,15229.43457,83,160,5,0,0
79939,113,28.843626,62,100.8292134,15229.43457,83,160,5,0,0
79950,78,1.972053,254,65.50714864,0,272,0,0,0,0
79960,113,41.799379,254,111.0316634,4993.632324,61,45,0,0,8
79967,113,23.705803,62,90.30391125,10609.04395,81,136,2,0,0
79976,113,37.288551,62,112.7139242,16828.10352,80,137,1,0,0
79978,113,13.621029,62,64.74881605,6486.477051,81,126,2,0,0
79981,113,15.211097,62,73.34797069,5975.55957,76,133,5.477225575,0,0
79982,119,71428.57045,254,7171.371696,0,90,0,0,0,8
79986,78,1.064767,254,48.13452371,0,272,0,0,0,0
79998,113,31.383033,62,103.9026644,15226.30859,81,147,2,0,0
80002,113,26.393541,62,94.95933546,13761.90332,81,158,5.477225575,0,0
80015,113,95.071284,254,78.04405181,828087.4375,52,1293,1,0,9
80020,113,26.393541,62,94.95933546,13761.90332,81,158,5.477225575,0,0
80026,113,26.104254,254,118.2872769,3118.588135,112,45,1,0,1
80045,113,32.000061,62,105.5630181,14110.14453,82,134,2,0,0
80053,113,31.373139,254,73.05899465,5722.460449,46,49,0,0,1
80071,113,34.887611,62,110.2229453,16614.71094,82,145,3,0,0
80074,113,7.932432,62,49.61409919,3830.947266,82,127,2,0,0
80081,113,0.417137,62,13.60178183,141.092316,92,117,4,0,0
80084,113,0.417137,62,13.60178183,141.092316,92,117,4,0,0
80089,113,27.613496,62,96.99525802,12279.88379,80,135,3,0,0
80090,113,0.694122,62,15.78260264,356.818237,83,150,3.464101615,0,0
80098,113,27.613496,62,96.99525802,12279.88379,80,135,3,0,0
80100,113,37.879379,62,113.7601816,17326.47461,81,139,2,0,0
80107,113,39.154779,254,122.192563,4677.690918,79,45,0,0,8
80109,113,39.636926,62,116.6095917,20238.14844,81,155,2,0,0
80110,113,26.392638,62,95.99837747,11550.66016,82,133,2,0,0
80115,113,49.112366,62,131.1301089,22048.5625,83,136,2,0,0
80119,119,111111.1072,254,9428.090369,0,100,0,0,0,8
80120,113,13.221098,62,64.05244205,6507.563965,82,130,1,0,0
80122,113,15.788823,62,73.44525225,8210.1875,81,158,4,0,0
80137,113,28.843626,62,100.8292134,15229.43457,83,160,5,0,0
80138,113,22.579719,62,87.95195221,11794.58301,81,159,2,0,0
80142,113,23.221251,62,89.80314028,12381.02441,82,162,1,0,0
80143,119,90909.0902,254,15063.50185,0,312,0,0,0,8
80159,113,68.6143,62,88.70046758,55501.34375,43,182,4,0,0
80160,113,19.98742,62,82.74935092,10327.61719,81,157,1,0,0
80162,113,68.6143,62,88.70046758,55501.34375,43,182,4,0,0
80165,113,28.816294,254,86.98746935,4203.788574,62,44,0,0,1
80166,113,15.791368,62,70.04969288,7493.419434,82,125,3,0,0
80174,113,20.727385,62,85.30258642,11441.5166,83,168,1,0,0
80176,113,35.471575,254,103.278801,5174.676758,71,44,0,0,8
80187,113,39.182087,254,129.2969118,4680.953125,89,45,0,0,8
80194,113,31.912654,62,114.4047349,3812.498291,85,45,1,0,1
80207,119,142857.1409,254,8815.57077,0,68,0,0,0,8
80222,113,26.393541,62,94.95933546,13761.90332,81,158,5.477225575,0,0
80231,113,33.453042,62,107.274632,14656.36816,81,133,3,0,0
80233,113,27.322404,62,97.08049274,14901.96094,81,166,2,0,0
80234,113,23.343375,62,90.70751631,12599.92969,83,164,5,0,0
80240,119,28.113841,254,53.37480103,5247.916992,38,70,0,0,1
80247,113,39.636926,62,116.6095917,20238.14844,81,155,2,0,0
80249,113,27.463563,62,98.05854637,12652.625,83,140,1,0,0
80250,113,29.913252,62,96.93250309,12998.0957,83,115,1,0,0
80251,113,30.756331,62,98.9455688,16278.19336,84,140,1,0,0
80266,113,20.996,62,85.10220475,10759.83301,81,156,1,0,0
80268,113,20.288818,62,84.56483564,10912.99707,83,163,3.464101615,0,0
80282,113,28.843626,62,100.8292134,15229.43457,83,160,5,0,0
80298,78,1.972053,254,65.50714864,0,272,0,0,0,1
80315,113,0.906623,62,17.95103237,471.858185,82,152,5.477225575,0,0
80316,97,1000000.003,254,50596.44256,0,320,0,0,0,1
80320,113,0.906623,62,17.95103237,471.858185,82,152,5.477225575,0,0
80321,113,0.906623,62,17.95103237,471.858185,82,152,5.477225575,0,0
80325,113,19.529845,62,77.42502358,10690.02051,81,144,1,0,0
80332,113,25.71009,62,94.30093327,11264.04395,82,133,1,0,0
80334,113,0.417137,62,13.60178183,141.092316,92,117,4,0,0
80335,113,0.694122,62,15.78260264,356.818237,83,150,3.464101615,0,0
80343,119,119.528575,254,180.8397566,8797.302734,57,46,0,0,1
80349,97,24.203582,254,123.8361403,7590.243164,132,196,0,0,1
80359,113,51.159825,62,134.6426187,27229.06445,84,162,3,0,0
80396,113,37.879379,62,113.7601816,17326.47461,81,139,2,0,0
80405,113,23.303185,62,90.87107754,10231.46875,84,133,1,0,0
80407,113,15.788823,62,73.44525225,8210.1875,81,158,4,0,0
80410,113,21.727655,62,86.98469076,9897.585938,82,138,1,0,0
80429,119,250000.0006,254,12409.67365,0,77,0,0,0,8
80430,113,40.251262,62,116.7821657,17634.78711,80,133,4,0,0
80431,113,40.251262,62,116.7821657,17634.78711,80,133,4,0,0
80451,113,24.267535,62,87.83234873,10912.72754,84,119,1,0,0
80452,113,15.989181,62,75.07140481,8419.714844,83,160,5.477225575,0,0
80454,113,16.787538,62,77.23833726,8255.93457,77,167,3,0,0
80462,113,13.377313,62,65.69941465,6283.515137,77,137,3,0,0
80464,113,13.377313,62,65.69941465,6283.515137,77,137,3,0,0
80517,113,16.987022,62,72.20887468,7531.509277,81,117,5,0,0
80529,113,16.321627,254,101.2636854,1949.890381,131,45,1,0,9
80542,113,23.705803,62,90.30391125,10609.04395,81,136,2,0,0
80573,113,24.704957,62,93.19076432,11149.20117,83,137,3,0,0
80575,119,250000.0006,254,25612.49695,0,328,0,0,0,8
80581,113,15.211097,62,73.34797069,5975.55957,76,133,5.477225575,0,0
80605,113,19.970922,254,87.57187896,2385.859375,80,45,1,0,1
80623,113,15.791368,62,70.04969288,7493.419434,82,125,3,0,0
80648,113,27.613496,62,96.99525802,12279.88379,80,135,3,0,0
80653,113,15.989181,62,75.07140481,8419.714844,83,160,5.477225575,0,0
80670,32,166666.6608,254,10198.03903,0,78,0,0,0,1
80677,113,25.010702,62,93.32528797,13758.8291,82,167,1,0,0
80680,113,20.288818,62,84.56483564,10912.99707,83,163,3.464101615,0,0
80720,113,22.579719,62,87.95195221,11794.58301,81,159,2,0,0
80728,113,10.936995,62,58.37583018,4908.983887,82,118,3,0,0
80739,78,1.064767,254,48.13452371,0,272,0,0,0,1
80749,113,27.322404,62,97.08049274,14901.96094,81,166,2,0,0
80750,113,31.587063,62,105.9372373,16529.32422,84,159,3,0,0
80759,113,24.551262,62,87.3440407,12187.76367,82,131,1,0,0
80766,113,23.227407,62,89.9366612,10198.19824,82,133,1,0,0
80788,119,100000.0025,254,10583.00524,0,140,0,0,0,8
80793,78,1.181036,254,50.69451728,0,272,0,0,0,1
80800,113,16.787538,62,77.23833726,8255.93457,77,167,3,0,0
80811,113,31.082929,254,96.17837229,3713.373779,62,45,0,0,8
80827,113,11.717545,62,59.84871471,5160.653809,81,116,5,0,0
80830,113,22.432767,62,89.1578218,10123.77637,84,137,1,0,0
80835,113,20.288818,62,84.56483564,10912.99707,83,163,3.464101615,0,0
80836,113,40.251262,62,116.7821657,17634.78711,80,133,4,0,0
80837,113,25.401645,62,94.05184221,12156.92871,82,145,2,0,0
80840,113,19.689201,62,77.84682977,10105.74121,81,135,1,0,0
80841,113,15.788823,62,73.44525225,8210.1875,81,158,4,0,0
80849,113,24.836082,62,92.87316515,10951.25098,82,134,2,0,0
80853,113,13.621029,62,64.74881605,6486.477051,81,126,2,0,0
80862,113,18.138674,254,63.94271194,2646.112549,53,44,0,0,8
80869,113,26.393541,62,94.95933546,13761.90332,81,158,5.477225575,0,0
80871,113,26.393541,62,94.95933546,13761.90332,81,158,5.477225575,0,0
80878,113,20.860841,62,85.05898114,9247.488281,82,135,1,0,0
80881,113,26.390386,62,95.14964571,13611.22949,81,157,2,0,0
80884,113,32.000061,62,105.5630181,14110.14453,82,134,2,0,0
80897,78,1.181036,254,50.69451728,0,272,0,0,0,0
